,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
77,0.101,"Drake, Rick Ross",0.831,205427,0.502,1,5ry2OE6R2zPQFDO85XkgRb,0.0,10,0.122,-4.045,0,Money In The Grave (Drake ft. Rick Ross),85,2019-06-15,0.046,100.541,0.101,2019,"hiphop, pop"
78,0.0538,"Polo G, Juice WRLD",0.752,163902,0.6729999999999999,1,2QqJTIlGKRLJC3onkavYEz,0.0,10,0.133,-5.7920000000000025,0,Flex (feat. Juice WRLD),85,2020-05-15,0.153,164.009,0.35,2020,hiphop
79,0.18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",0.7709999999999999,289899,0.769,1,74j34STf8L6uADnTN69ohv,1.57e-05,0,0.345,-3.504,0,El Efecto - Remix,85,2019-12-13,0.0694,167.96900000000005,0.931,2019,"hiphop, reggae"
80,0.14300000000000002,"Rauw Alejandro, Farruko",0.879,199711,0.703,0,6mAN61JH0dzyZpWslS11jy,0.0,1,0.0569,-4.2189999999999985,1,Fantasias,85,2019-08-29,0.0701,94.004,0.7879999999999999,2019,"hiphop, reggae"
81,0.0531,Travis Scott,0.763,190557,0.628,0,2cYqizR4lgvp4Qu6IQ3qGN,0.0,11,0.114,-5.85,1,BUTTERFLY EFFECT,85,2018-08-03,0.05,140.958,0.193,2018,hiphop
82,0.0533,"Lil Nas X, Billy Ray Cyrus",0.878,157067,0.619,0,2YpeDb67231RjR0MgVLzsG,0.0,6,0.113,-5.56,1,Old Town Road - Remix,85,2019-06-21,0.102,136.041,0.639,2019,"country, hiphop, pop"
83,0.0332,Drake,0.754,198973,0.449,1,6DCZcSspjsKoFjzjrWoCdn,8.290000000000001e-05,7,0.552,-9.211,1,God's Plan,84,2018-06-29,0.109,77.169,0.35700000000000004,2018,"hiphop, pop"
84,0.0172,"XXXTENTACION, Trippie Redd",0.797,146520,0.5329999999999999,1,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,Fuck Love (feat. Trippie Redd),84,2017-08-25,0.0412,131.036,0.329,2017,hiphop
85,0.447,"Yandel, Bad Bunny",0.75,209180,0.741,1,3pm4XtcsRIFFtH2UErk62R,0.0,9,0.121,-4.43,1,CANCIÓN CON YANDEL,84,2020-05-10,0.402,79.968,0.495,2020,"hiphop, reggae"
86,0.316,"Chris Brown, Young Thug",0.755,176960,0.578,1,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-8.932,0,Go Crazy,84,2020-05-08,0.145,94.148,0.581,2020,"hiphop, pop"
87,0.00947,Travis Scott,0.487,270715,0.789,1,7wBJfHzpfI3032CSD7CE2m,4.05e-06,8,0.189,-3.69,1,STARGAZING,84,2018-08-03,0.044,150.007,0.0564,2018,hiphop
88,0.883,XXXTENTACION,0.669,121887,0.308,0,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,changes,84,2018-03-16,0.029,64.934,0.52,2018,hiphop
89,0.00264,Lil Uzi Vert,0.732,182707,0.75,1,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.3660000000000005,0,XO Tour Llif3,84,2017-08-25,0.231,155.096,0.401,2017,hiphop
90,0.114,"Gunna, Young Thug",0.825,197760,0.458,1,3nS9a01VvXHQriLqJYwRqG,0.0,0,0.102,-7.47,1,DOLLAZ ON MY HEAD (feat. Young Thug),84,2020-05-22,0.0577,145.115,0.161,2020,"hiphop, pop"
91,0.449,BROCKHAMPTON,0.453,204533,0.5379999999999999,1,6U0FIYXCQ3TGrk4tFpLrEA,0.0,1,0.19,-8.212,1,SUGAR,84,2019-08-23,0.0638,122.973,0.516,2019,"hiphop, pop"
92,0.334,YNW Melly,0.735,222997,0.369,1,1iSqfoUFnQwV0QW1EfUit8,0.0,9,0.126,-9.682,0,Suicidal,84,2019-11-22,0.0688,140.004,0.235,2019,hiphop
93,0.206,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",0.816,267242,0.72,0,0A37XY67wSdGqkGjtfW6aV,0.0,1,0.277,-4.454,1,Fantasias - Remix,84,2020-03-06,0.0684,94.004,0.78,2020,"hiphop, pop, reggae"
94,0.212,Pop Smoke,0.5479999999999999,216387,0.805,1,79s5XnCN4TJKTVMSmOx8Ep,0.000389,7,0.408,-5.732,1,Dior,84,2019-07-26,0.35100000000000003,142.094,0.648,2019,hiphop
95,0.163,"Drake, Playboi Carti",0.825,149078,0.373,1,6Kj17Afjo1OKJYpf5VzCeo,0.0,5,0.368,-5.532,0,Pain 1993 (with Playboi Carti),84,2020-05-01,0.108,77.271,0.12,2020,"hiphop, pop"
96,0.0827,"NAV, Gunna, Travis Scott",0.893,161377,0.618,1,0lSZh5W0wDeurkGzLYY6hf,0.0,7,0.542,-4.425,0,Turks (feat. Travis Scott),84,2020-03-27,0.112,119.099,0.389,2020,"hiphop, pop"
97,0.0317,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",0.883,232065,0.8079999999999999,1,3jT2LKH0RSbQ8jIUNFzXm5,0.0,1,0.207,-3.158,0,PTSD,84,2020-02-28,0.183,119.012,0.805,2020,"hiphop, pop"
98,0.108,"Ellie Goulding, Juice WRLD",0.657,186223,0.768,0,6kls8cSlUyHW2BUOkDJIZE,0.0,8,0.14400000000000002,-4.628,1,Hate Me (with Juice WRLD),84,2019-06-26,0.0507,75.025,0.759,2019,"hiphop, pop"
99,0.122,"Future, Travis Scott",0.691,205666,0.632,1,4kfeRwpq5KUaqTkgi4TbDF,0.0,1,0.0646,-7.598,1,Solitaires (feat. Travis Scott),84,2020-05-15,0.0513,169.982,0.488,2020,"hiphop, pop"
100,0.416,"Nicky Jam, Daddy Yankee",0.595,194892,0.807,0,4VgYtXCVJ7IbWAZ5ryfvEQ,1.41e-05,7,0.565,-2.4090000000000003,1,Muévelo,84,2020-01-08,0.0489,188.081,0.919,2020,"hiphop, reggae"
101,0.0622,"Eminem, Nate Dogg",0.5479999999999999,297787,0.847,1,4xkOaSrkexMciUUogZKVTS,0.0,1,0.0816,-3.237,1,'Till I Collapse,83,2002-05-26,0.18600000000000005,171.447,0.1,2002,"hiphop, pop"
102,0.0689,Post Malone,0.556,223347,0.5379999999999999,1,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.196,-5.408,0,I Fall Apart,83,2016-12-09,0.0382,143.95,0.29100000000000004,2016,hiphop
103,0.11,"Daddy Yankee, Snow",0.737,193227,0.86,0,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,Con Calma,83,2019-01-24,0.0593,93.989,0.6559999999999999,2019,"hiphop, reggae"
104,0.149,J. Cole,0.8370000000000001,213594,0.364,1,2JvzF1RMd7lE3KmFlsyZD8,0.0,8,0.271,-11.713,1,MIDDLE CHILD,83,2019-01-23,0.276,123.984,0.463,2019,"hiphop, pop"
105,0.278,"DJ Snake, J Balvin, Tyga",0.6940000000000001,185195,0.758,0,6osaMSJh9NguagEDQcZaKx,1.34e-06,11,0.102,-2.986,1,Loco Contigo (feat. J. Balvin & Tyga),83,2019-07-25,0.218,192.091,0.371,2019,"hiphop, pop, reggae"
106,0.0967,Lil Peep,0.585,142000,0.471,1,30bqVoKjX479ab90a8Pafp,0.0184,4,0.115,-9.934,0,Star Shopping,83,2019-04-19,0.0616,93.099,0.32299999999999995,2019,hiphop
107,0.117,Childish Gambino,0.8540000000000001,225773,0.463,1,0b9oOr2ZgvyQu88wzixux9,0.0,5,0.354,-6.159,1,This Is America,83,2018-05-06,0.13699999999999998,120.024,0.5489999999999999,2018,"hiphop, pop"
108,0.215,"Post Malone, Quavo",0.63,220293,0.804,1,3a1lNhkSLSkpJE4MSHpDu9,0.0,6,0.253,-4.183,1,Congratulations,83,2016-12-09,0.0363,123.146,0.4920000000000001,2016,"hiphop, pop"
109,0.4,Anuel AA,0.708,210000,0.797,0,5eEQCfq7MXQr6aHLNRUZLs,0.0,0,0.096,-3.095,0,Keii,83,2020-02-07,0.0391,88.015,0.51,2020,"hiphop, reggae"
110,0.123,"Chris Brown, Drake",0.698,260640,0.454,1,6XHVuErjQ4XNm6nDPVCxVX,0.0,1,0.155,-6.756,0,No Guidance (feat. Drake),83,2019-06-28,0.151,92.932,0.13699999999999998,2019,"hiphop, pop"
111,0.00509,"G-Eazy, Tory Lanez, Tyga",0.8029999999999999,213308,0.759,1,0JjM9bKm4wrwohMslcm892,0.0,7,0.0921,-4.692,0,Still Be Friends (feat. Tory Lanez & Tyga),83,2020-02-07,0.0494,104.0,0.284,2020,"hiphop, pop"
112,0.267,"Bad Bunny, Sech",0.85,210607,0.536,1,3wYRLYuO1M88d8woWUIxct,3.89e-05,1,0.0996,-5.1610000000000005,1,Ignorantes,83,2020-02-14,0.0599,96.029,0.505,2020,"hiphop, pop, reggae"
113,0.23,"Tyler, The Creator",0.5539999999999999,190067,0.498,1,5hVghJ4KaYES3BFUATCYn0,5.98e-06,9,0.795,-8.866,1,EARFQUAKE,83,2019-05-17,0.0685,79.635,0.413,2019,hiphop
