,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
76258,96847,0.0108,['Montgomery Gentry'],0.62,201840,0.852,0,10ps1I1sIMRNZW11eceN7W,4.94e-06,1,0.279,-4.203,1,Where I Come From,64,2011-10-18,0.0308,90.038,0.479,2011,['country' 'rock']
31214,39961,0.884,['Mipso'],0.374,212853,0.276,0,1iepnn71MidOJZ7Y3vfgE4,0.0123,7,0.122,-14.945,1,People Change,64,2018-04-06,0.0353,80.169,0.412,2018,['country']
76239,96828,0.00283,['Kansas'],0.453,322093,0.7879999999999999,0,2SUpC3UgKwLVOS2FtZif9N,0.000119,7,0.441,-5.7120000000000015,1,Carry on Wayward Son,64,2010,0.0326,126.737,0.7929999999999999,2010,['country' 'pop' 'rock']
18787,24080,0.823,['Ryan Hurd'],0.599,198386,0.325,0,6di48z6eF5dBYVpB0tZV5i,3.66e-06,9,0.133,-6.7929999999999975,1,To a T - Stripped,64,2019-05-24,0.0297,114.053,0.319,2019,['country' 'pop']
84044,106910,0.0181,['Luke Combs'],0.537,238827,0.804,0,7vVsDu0gTg6oZtrKy7pXcW,0.000106,11,0.0859,-5.4910000000000005,1,Can I Get an Outlaw,64,2016-11-04,0.0362,75.991,0.472,2016,['country']
82931,105693,0.42,['Shania Twain'],0.46,235107,0.505,0,0vswnzoKvhNkT1ehc0Tt19,0.0,9,0.134,-5.487,1,From This Moment On - Pop On-Tour Version,64,2004-01-01,0.0266,135.757,0.22,2004,['country' 'pop']
75978,96552,0.259,['Alan Jackson'],0.73,246080,0.684,0,5RuCWf4bJC0rqA05b7nWfd,1.53e-06,9,0.111,-10.803,1,Country Boy,64,2008-11-05,0.0351,139.037,0.564,2008,['country']
75498,96026,0.0011,"['DJ Sammy', 'D/O']",0.5710000000000001,233600,0.953,0,72SpPFrMYCXLB3Fbw9tEgf,0.000606,8,0.226,-5.601,1,Heaven,64,2002-02-26,0.0548,137.965,0.601,2002,['country' 'pop']
76294,96885,0.446,['Lady A'],0.593,218840,0.639,0,2OXidlnDThZR3zf36k6DVL,0.0,1,0.0998,-5.8260000000000005,1,Just A Kiss,64,2011-09-13,0.0307,142.881,0.332,2011,['country' 'pop']
18926,24228,0.7559999999999999,['Little Big Town'],0.53,246813,0.394,0,4drTFbY9KJIvllrqVcJvLi,1.4800000000000002e-05,8,0.099,-8.152000000000001,1,Next To You,64,2020-01-17,0.0276,135.981,0.194,2020,['country' 'rock']
83895,106754,0.0422,['Eric Church'],0.638,214627,0.441,0,52ioLaTnO2J7BWY8UN2n9D,1.33e-05,2,0.107,-9.064,1,Round Here Buzz,64,2015-11-11,0.0347,76.078,0.473,2015,['country' 'rock']
76582,97194,0.511,['Cole Swindell'],0.5760000000000001,196747,0.8490000000000001,0,0Utg7sirTPqrs6Cx0FbriQ,3.89e-05,9,0.109,-3.057,1,Chillin' It,64,2014-02-18,0.0386,137.982,0.6659999999999999,2014,['country' 'rock']
75393,95900,0.843,['Howard Shore'],0.488,175040,0.0629,0,644es5aYPJghtZLjM1rmSP,0.406,2,0.133,-21.524,1,Concerning Hobbits,64,2001-11-19,0.0342,104.311,0.175,2001,['classical' 'country']
83921,106781,0.0143,['Chris Stapleton'],0.534,244147,0.6659999999999999,0,4WRRCuJYRq7gUKiupxVH9W,0.0615,9,0.113,-9.471,1,Nobody To Blame,64,2015-05-04,0.0335,87.40100000000002,0.59,2015,['country']
83897,106756,0.000937,"['Chris Young', 'Cassadee Pope']",0.616,218947,0.893,0,6W9W8dSswA8KNegvl3W97V,0.0,11,0.111,-3.588,1,Think of You,64,2015-11-13,0.0375,111.959,0.5670000000000001,2015,['country' 'pop' 'rock']
76708,97331,0.414,['Brett Eldredge'],0.443,173960,0.831,0,1jNNHFZmRGXZFHlil5uhei,0.0,11,0.204,-5.606,1,Drunk on Your Love,64,2015-09-11,0.0616,182.064,0.588,2015,['country' 'rock']
83884,106739,0.147,['Zac Brown Band'],0.611,188053,0.782,0,5PNcJn4oFNvlRfrZBHfqWh,0.0,8,0.115,-4.989,1,Castaway,64,2015-04-28,0.0474,101.319,0.915,2015,['country' 'rock']
83886,106741,0.0446,['Billy Currington'],0.5710000000000001,189000,0.826,0,4iLPK8QnOvqm0Azbsk2GDn,0.0,1,0.343,-4.475,1,Don't It,64,2015-06-02,0.0362,90.966,0.713,2015,['country' 'rock']
76595,97209,0.0527,"['Miranda Lambert', 'Carrie Underwood']",0.68,169587,0.888,0,6s9m5J92By7jii22Q2XtY2,2.82e-06,9,0.0575,-5.308,1,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),64,2014-06-02,0.055,90.076,0.484,2014,['country' 'pop']
76596,97210,0.0638,['Florida Georgia Line'],0.547,230587,0.878,0,5CXnIPD6rTjszYYQm6fY2P,7.08e-06,2,0.106,-4.224,1,Dirt,64,2014-10-14,0.0451,121.973,0.5920000000000001,2014,['country' 'pop' 'rock']
75796,96352,0.134,['Dixie Chicks'],0.425,237297,0.5539999999999999,0,6LCEyZZHFF4ebF1Mike1s5,8.56e-05,6,0.0963,-4.145,1,Not Ready to Make Nice,64,2006-04-07,0.0298,83.917,0.28800000000000003,2006,['country']
60989,77933,0.0576,"['Lil Nas X', 'Billy Ray Cyrus', 'Mason Ramsey', 'Young Thug']",0.8909999999999999,171293,0.503,0,6jmZlyf9DxcIoRrjw02YXm,0.0,6,0.0763,-5.777,1,Old Town Road - Remix,64,2019-07-12,0.226,136.009,0.674,2019,['country' 'hiphop' 'pop']
31186,39932,0.369,['eli.'],0.899,264000,0.259,0,76cQg9zKImVOYRz6sU6xvw,0.0741,5,0.103,-8.266,1,i'm sad,64,2017-11-14,0.0638,119.948,0.384,2017,['country' 'pop' 'rock']
76441,97047,0.0733,['Thomas Rhett'],0.5489999999999999,187400,0.866,0,4O1CExxinEpKZi3861NlTK,0.0,6,0.25,-5.306,1,Get Me Some Of That,64,2013-01-01,0.0476,87.964,0.767,2013,['country' 'rock']
83942,106802,0.00948,"['Sleep Baby Sleep', 'Ocean Sounds', 'Ocean Waves For Sleep', 'Fresh Water Sounds', 'Relajación']",0.0,93452,0.000252,0,0tIkLggEJ9QriD7KFz1GGA,0.877,9,0.8059999999999999,-17.746,0,Beach Waves and Soothing Brown Noise,64,2015-01-06,0.0,0.0,0.0,2015,['country']
67745,86191,0.243,['Kenny Chesney'],0.7190000000000001,209667,0.546,0,208bYsadJ56km31IENM2qS,0.008440000000000001,7,0.181,-10.239,1,"No Shoes, No Shirt, No Problems",63,2002-04-02,0.032,117.925,0.669,2002,['country']
43437,55535,0.022,['Chris Janson'],0.5820000000000001,165587,0.846,0,1XVqh0dC0PIl72f2mQhsVt,0.0,0,0.133,-2.7710000000000004,1,Good Vibes,63,2019-10-18,0.0451,92.004,0.736,2019,['country' 'rock']
90990,116279,0.0377,['Brothers Osborne'],0.557,335480,0.8859999999999999,0,23EkfwUdsRIz7jAZIcC8gb,0.108,6,0.163,-5.356,1,Stay A Little Longer,63,2016-01-15,0.0302,96.989,0.545,2016,['country' 'rock']
90989,116278,0.401,['Florida Georgia Line'],0.523,194760,0.6659999999999999,0,2tUJbvjNznjNZfCeKtkhGm,0.0,7,0.0726,-4.081,0,H.O.L.Y.,63,2016-08-26,0.0328,78.075,0.562,2016,['country' 'pop' 'rock']
90956,116243,0.0352,['Granger Smith'],0.488,236787,0.833,0,6naYpFIKihKbGg6lGxpveI,0.0172,11,0.34,-6.5710000000000015,1,Backroad Song,63,2016-03-04,0.0437,174.00599999999997,0.7509999999999999,2016,['country' 'rock']
90953,116240,0.0688,['Keith Urban'],0.6940000000000001,221600,0.779,0,72f7jNxopSGvbx3M35i3Zl,3.99e-06,0,0.0803,-6.984,1,"John Cougar, John Deere, John 3:16",63,2016-05-06,0.071,84.975,0.594,2016,['country' 'pop']
90998,116288,0.0449,['Luke Combs'],0.477,184747,0.728,0,0TQ9Hf5DwI9crGZSIlq445,0.0,8,0.101,-5.975,1,I Know She Ain't Ready,63,2016-11-04,0.0337,162.084,0.613,2016,['country']
67385,85803,0.175,['Faith Hill'],0.398,194307,0.804,0,5EYWGM3Ns3iYew8ws0FatB,0.0,11,0.181,-5.559,1,This Kiss,63,1998-04-10,0.0451,186.752,0.7090000000000001,1998,['country' 'pop' 'rock']
6126,7877,0.481,"['Morgan Evans', 'Kelsea Ballerini']",0.611,199501,0.519,0,07sa7qkxpemze5BBE7jufs,4.82e-06,1,0.107,-9.854,1,Dance with Me (feat. Kelsea Ballerini),63,2018-10-12,0.035,147.981,0.462,2018,['country' 'pop']
18823,24117,0.335,['Luke Combs'],0.565,199068,0.598,0,5v6gozUHFv9OoNdFYz6p8V,0.0,6,0.124,-5.894,1,Six Feet Apart,63,2019-11-08,0.0276,155.814,0.449,2019,['country']
125065,161200,0.131,['Travis Denning'],0.555,210173,0.895,0,4fhKaRCxbWXA3BwAr3Zxjx,0.0,5,0.0922,-4.787,1,David Ashley Parker From Powder Springs,63,2018-03-16,0.0472,138.076,0.38,2018,['country' 'pop']
67651,86090,0.188,['Blake Shelton'],0.605,230333,0.609,0,2WQAknZHrJAEQOFXe0F44P,0.0,7,0.0982,-7.063,1,Austin,63,2001-07-31,0.0278,119.914,0.275,2001,['country']
125120,161258,0.0703,['RaeLynn'],0.6579999999999999,185587,0.695,0,0ExiKxfY5rHBW06TcV1xXU,0.0,0,0.13,-5.499,1,Queens Don't,63,2018-03-16,0.0279,133.94899999999998,0.5710000000000001,2018,['country' 'pop']
18917,24219,0.121,['High Valley'],0.6509999999999999,172067,0.762,0,1dwYdVvxMwMllDgwQuXMGs,0.0,9,0.16699999999999998,-6.084,1,Grew Up On That,63,2020-05-29,0.0284,109.959,0.292,2020,['country' 'pop' 'rock']
6242,8005,0.0094,['Jon Pardi'],0.539,220881,0.8370000000000001,0,77XoAnllT85lmR9WP0D8dS,0.0,9,0.262,-3.458,1,Ain't Always The Cowboy,63,2019-09-27,0.0385,151.91299999999995,0.551,2019,['country' 'rock']
68231,86703,0.0237,['Trace Adkins'],0.5,224960,0.665,0,7Efs0OIW6zgQyH7ehKZYpN,6.409999999999999e-05,8,0.0994,-7.157,1,You're Gonna Miss This,63,2007-12-04,0.0355,154.997,0.32,2007,['country' 'rock']
76384,96986,0.245,['Lee Brice'],0.5920000000000001,209787,0.584,0,3oyMHCAAcnWFdcGuVgwfhd,0.0,7,0.0862,-7.4220000000000015,1,A Woman Like You,63,2012-04-24,0.0305,160.048,0.371,2012,['country' 'rock']
68155,86626,0.614,"['Waylon Jennings', 'Willie Nelson']",0.5920000000000001,153200,0.422,0,1gKSpFpX3poa17WIAyFVsp,0.0015,9,0.158,-11.549,1,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",63,2006-09-26,0.0332,94.597,0.536,2006,['country' 'pop' 'rock']
68235,86707,0.0512,['Steve Winwood'],0.701,252253,0.89,0,2HcokWTBGI5EjGeNVLgd8Q,0.0807,5,0.493,-6.604,1,Higher Love - Single Version,63,2007-01-01,0.0439,98.765,0.912,2007,['country' 'pop' 'rock']
83331,106138,0.97,['Michael Giacchino'],0.278,250573,0.0675,0,7iocNjLrxPHLl8njgRlv5U,0.732,0,0.0812,-20.946,1,Married Life,63,2009-01-01,0.04,82.626,0.112,2009,['country']
12567,16121,0.188,['Rayne Johnson'],0.546,209909,0.48,0,5O7vj3z0FIdCaRaYZZRxaE,0.0,6,0.106,-7.081,1,Front Seat,63,2019-05-23,0.0397,141.851,0.31,2019,['country' 'pop']
12621,16180,0.17600000000000002,"['Jelly Roll', 'Tech N9ne', 'Krizz Kaliko']",0.763,239592,0.603,1,5yqKUU2DUyilP2TvOrjEzT,0.0,8,0.0863,-9.201,1,Creature,63,2020-03-13,0.0748,140.05200000000002,0.404,2020,['country' 'hiphop' 'pop' 'rock']
12628,16187,0.434,['Florida Georgia Line'],0.398,201027,0.562,0,5CcDSmMYagNnXhwoG7YLwT,0.0,9,0.126,-5.297999999999999,1,Countryside,63,2020-05-22,0.0362,84.652,0.28600000000000003,2020,['country' 'pop' 'rock']
68136,86604,0.0316,['Rodney Atkins'],0.5579999999999999,213653,0.8959999999999999,0,5jFid6SUnYqohvNvNuZvIz,0.0,0,0.528,-3.687,1,These Are My People,63,2006-07-18,0.0545,90.064,0.63,2006,['country' 'rock']
131812,169775,0.193,['Pecos & the Rooftops'],0.647,280000,0.472,1,7s9bJQK8sr8yDyOAHn8miR,0.0,0,0.269,-6.7429999999999986,1,This Damn Song,63,2019-04-20,0.0323,120.187,0.166,2019,['country']
131783,169740,0.00643,['Koe Wetzel'],0.446,252341,0.59,1,6Apjj6GE8aqq6ZBmuukrve,0.0,8,0.0883,-7.316,1,Ragweed,63,2019-06-21,0.0302,148.003,0.21600000000000005,2019,['country']
5798,7507,0.929,['Hans Zimmer'],0.133,199423,0.017,0,1ClIKr4uKzosk6FOpHwLJM,0.964,9,0.0727,-27.781,0,Day One,63,2014-11-18,0.0361,95.973,0.0619,2014,['country']
76353,96950,0.0471,['Easton Corbin'],0.491,163067,0.841,0,6XD3HMATLswheYevIfKkSi,0.0,5,0.0886,-3.579,1,All Over The Road,63,2012-01-01,0.0421,199.851,0.721,2012,['country' 'rock']
68063,86525,0.016,"['Bubba Sparxxx', 'Ying Yang Twins', 'Mr. Collipark']",0.64,252653,0.62,1,0k6HUzaRHpQ3eEWr1C7Esh,0.0,1,0.0831,-5.931,1,Ms. New Booty,63,2005-01-01,0.416,129.37,0.609,2005,['country' 'hiphop' 'pop']
131835,169801,0.241,['Tyler Childers'],0.519,232973,0.7070000000000001,0,1RJyToUKkGSEfJjavJHSsF,0.102,5,0.267,-8.424,1,House Fire,63,2019-08-02,0.0272,93.348,0.545,2019,['country']
76456,97062,0.00898,['Brett Eldredge'],0.629,179293,0.8079999999999999,0,3un2KQUaQ2brEpd8dK93wI,9.06e-06,9,0.0751,-4.125,1,Beat of the Music,63,2013-08-06,0.0269,110.001,0.773,2013,['country' 'rock']
76461,97067,0.0369,['Thomas Rhett'],0.545,225067,0.818,0,69DR48pXzSabFUfQfDDJDb,0.0,9,0.101,-6.38,1,Make Me Wanna,63,2013-01-01,0.0541,109.019,0.679,2013,['country' 'rock']
76602,97216,0.338,['Eric Church'],0.693,198907,0.335,0,6hr4weuSidHy2LNMw8UVJ2,0.000552,0,0.118,-10.863,1,Like A Wrecking Ball,63,2014-01-01,0.0395,136.071,0.623,2014,['country' 'rock']
76601,97215,0.0325,['Jerrod Niemann'],0.639,224813,0.846,0,3M31S6f0z8S3nkFh3eS06W,0.0,9,0.116,-6.184,0,Drink to That All Night,63,2014-03-21,0.0439,115.965,0.475,2014,['country' 'rock']
76592,97206,0.0142,['Dustin Lynch'],0.557,204187,0.737,0,4whYDpJ5XVQpmvecbEHP5Q,0.0,3,0.314,-5.75,1,Where It's At,63,2014-09-09,0.0476,158.05,0.8170000000000001,2014,['country' 'rock']
12417,15951,0.0789,"['Cash Cash', 'Abir']",0.6559999999999999,215781,0.7290000000000001,0,0p0ljM6RxgpGt7wthGqBZa,0.0,5,0.133,-4.223,0,Finest Hour (feat. Abir),63,2018-04-12,0.0765,95.974,0.438,2018,['country' 'pop']
76581,97193,0.113,['Brantley Gilbert'],0.474,220200,0.857,0,0HZUp8fm9fh1Mitqx4CIOr,0.0,7,0.134,-5.734,1,Bottoms Up,63,2014-01-01,0.0435,170.00599999999997,0.545,2014,['country' 'rock']
68444,86922,0.831,['The Avett Brothers'],0.424,300840,0.264,0,7CEV9VwA8XO9wwxTXgYKvY,7.08e-05,2,0.0763,-9.984,1,I And Love And You,63,2009-01-01,0.0298,139.593,0.16899999999999998,2009,['country' 'rock']
68439,86917,0.257,['Luke Bryan'],0.581,239413,0.691,0,7A5CReD6yWe0rrkJym34QI,0.0,9,0.11,-5.33,1,Do I,63,2009-01-01,0.0333,137.985,0.299,2009,['country']
76609,97223,0.0374,"['Chase Rice', 'Macy Maloy']",0.6659999999999999,241240,0.6940000000000001,0,1CoOHJAHtKEDnUBrp3nKAB,0.0,10,0.124,-7.184,1,Ride (feat. Macy Maloy),63,2014-08-19,0.0333,115.07,0.354,2014,['country' 'rock']
97788,125473,0.902,"['Ralph Vaughan Williams', 'Tasmin Little', 'BBC Philharmonic', 'Andrew Davis']",0.0811,935360,0.0122,0,2kAgCRZPG3YQR2VMqRvLmb,0.308,4,0.0648,-32.654,0,The Lark Ascending,63,2013,0.0511,74.554,0.0384,2013,['classical' 'country']
76620,97234,0.16,['Eric Paslay'],0.657,167213,0.841,0,66rVt7PbwyKlu6CK6rxyAi,0.0,9,0.177,-4.188,1,Friday Night,63,2014-01-01,0.0452,120.009,0.722,2014,['country' 'pop' 'rock']
68554,87035,0.00507,['Brantley Gilbert'],0.493,225747,0.843,0,01ZepwW5W3Z4fwl4bzaHyY,0.0,8,0.13,-5.924,0,Kick It In The Sticks,63,2010,0.0707,158.028,0.523,2010,['country' 'rock']
76612,97226,0.319,['Dan + Shay'],0.493,217407,0.67,0,7ongSdLv28Z27WeCrzZXwB,0.0,6,0.102,-5.131,1,19 You + Me,63,2014-04-01,0.0298,151.989,0.451,2014,['country' 'pop']
76488,97095,0.19,['Chris Stapleton'],0.563,245920,0.5529999999999999,0,3KZw9g7PNBBx66sHNqme6Z,4.71e-05,10,0.0967,-8.501,1,What Are You Listening To?,63,2013-01-01,0.0287,161.893,0.409,2013,['country']
12514,16061,0.16,"['Brantley Gilbert', 'Colt Ford', 'Lukas Nelson', 'Willie Nelson']",0.629,181173,0.6579999999999999,0,39TYRr1lPpurfYPXzsOiBV,0.0,6,0.245,-6.7029999999999985,0,Welcome To Hazeville,63,2019-10-04,0.0463,131.958,0.5429999999999999,2019,['blues' 'country' 'hiphop' 'pop' 'rock']
76486,97092,0.0285,['Luke Bryan'],0.526,234760,0.816,0,6GBUsjHfZuweYf5lQEz6mP,0.0,7,0.22,-4.009,1,Crash My Party,63,2013-01-01,0.0421,144.032,0.414,2013,['country']
76484,97090,0.0639,['Chris Young'],0.652,188707,0.8590000000000001,0,53Dj5PCDhb22qWqmre3YQs,0.0,2,0.0777,-3.746,1,Aw Naw,63,2013-09-16,0.0358,109.971,0.491,2013,['country' 'rock']
12526,16074,0.0164,['Billy Currington'],0.6779999999999999,201053,0.7140000000000001,0,4MCPNnJkkIzNGCCBE9XVhX,0.0,5,0.298,-4.03,1,Details,63,2019-07-19,0.111,139.991,0.868,2019,['country' 'rock']
12530,16078,0.043,['Midland'],0.723,215033,0.723,0,01dBLHq3UWyDRWDZJXj235,3.99e-05,4,0.326,-5.522,1,Cheatin’ Songs,63,2019-08-23,0.0269,109.988,0.6940000000000001,2019,['country']
68339,86815,0.0114,['Jamey Johnson'],0.628,345120,0.601,0,73sWpECi7iZrcISLSRxuaH,2.63e-05,0,0.32,-7.0360000000000005,1,High Cost Of Living,63,2008-01-01,0.0368,86.006,0.396,2008,['country']
68427,86904,0.44,['Chris Young'],0.639,212133,0.6779999999999999,0,28Sc21lrWcZD9Ov4rRkPJq,1.45e-06,7,0.221,-5.02,1,Gettin' You Home,63,2009-09-01,0.0278,106.966,0.531,2009,['country' 'rock']
68652,87134,0.138,['Whiskey Myers'],0.5479999999999999,346333,0.539,0,7G59EUBvMPfIy1FTuobrqj,1.83e-05,4,0.16399999999999998,-6.67,0,Broken Window Serenade,63,2011-04-26,0.0247,74.956,0.435,2011,['country' 'rock']
76173,96758,0.4270000000000001,['Billy Currington'],0.769,179907,0.6779999999999999,0,6a7wXoZOARI8IqEXObjhDz,8.04e-06,5,0.0939,-3.725,1,Pretty Good At Drinkin' Beer,63,2010-01-01,0.0315,106.951,0.581,2010,['country' 'rock']
76198,96784,0.0298,['Lady A'],0.581,236440,0.7170000000000001,0,7h70RTLbnhDyPGXjl3iEhh,0.000186,4,0.243,-4.433,1,Need You Now,63,2010-01-01,0.0318,107.884,0.316,2010,['country' 'pop']
67852,86306,0.816,"['Brad Paisley', 'Alison Krauss']",0.52,259893,0.333,0,6iblnklMzUKIXAtjk5lzIy,0.0,2,0.188,-11.508,1,Whiskey Lullaby (feat. Alison Krauss),63,2003-01-01,0.0302,74.165,0.198,2003,['country']
76180,96765,0.131,['Zac Brown Band'],0.5760000000000001,242853,0.8240000000000001,0,5qMEjHgdEgPnmedpBZ1SzO,8.58e-06,8,0.0664,-5.473,1,Make This Day,63,2010-09-20,0.0534,181.973,0.715,2010,['country' 'rock']
82696,105417,0.403,['LeAnn Rimes'],0.628,215507,0.8340000000000001,0,2AogRMqARWyUP7VQ3gmSoY,0.0,6,0.051,-6.341,0,Can't Fight The Moonlight,63,2001-01-30,0.0497,97.865,0.626,2001,['country' 'pop' 'rock']
118446,152636,0.162,['Morgan Wallen'],0.616,199840,0.835,0,2woGHWgrFfjXAgdUsitbqr,0.0,7,0.0977,-4.277,1,Happy Hour,63,2018-04-27,0.0354,97.96,0.8,2018,['country']
76269,96859,0.282,['Sara Evans'],0.536,301987,0.65,0,5FIp4LrsffxiHLhmmpCbCx,1.16e-06,2,0.0876,-5.603,1,A Little Bit Stronger,63,2011-03-07,0.0337,147.93,0.28800000000000003,2011,['country']
25133,32183,0.0439,['Noah Schnacky'],0.545,170000,0.8270000000000001,0,2Q0m2t33rjAQnSQ3r41QF5,0.0,11,0.17800000000000002,-5.158,1,Comeback,63,2020-05-15,0.0326,96.006,0.677,2020,['country' 'pop']
76250,96839,0.0507,['Toby Keith'],0.4970000000000001,193133,0.701,0,7Lmwj2fe8MpGXypOuLGO2C,0.0,9,0.103,-5.996,1,Made in America,63,2011-10-21,0.0306,172.12599999999995,0.376,2011,['country']
25055,32090,0.068,['Runaway June'],0.6859999999999999,206293,0.9,0,3WBY2lhKzkxaG5bNscQrOG,0.0,5,0.0985,-4.4060000000000015,1,Buy My Own Drinks,63,2019-06-28,0.0614,155.963,0.962,2019,['country' 'pop']
131742,169696,0.049,"['Jessie James Decker', 'Randy Houser']",0.556,211160,0.892,0,7GxfINgatbVk4EM7sVW4xr,0.00053,7,0.0943,-2.841,1,Almost Over You (feat. Randy Houser),63,2018-02-02,0.0525,101.069,0.264,2018,['country' 'pop' 'rock']
67937,86393,0.231,['Blake Shelton'],0.787,204827,0.765,0,7kWeSMXLxUHHOkFxsS0vhP,1.7899999999999998e-05,0,0.32299999999999995,-6.331,1,Some Beach,63,2004-10-26,0.0265,115.979,0.964,2004,['country']
25080,32119,0.145,['Ryan Hurd'],0.621,211085,0.568,0,3nLQCvYLudPrG2q4mxnY2Y,1.65e-06,2,0.108,-8.795,1,Diamonds or Twine,63,2019-01-04,0.0311,148.047,0.7240000000000001,2019,['country' 'pop']
67932,86388,0.119,['Alabama'],0.464,218613,0.526,0,7BjmEKAVTnJNkRNaUzBy2K,0.0,9,0.124,-9.982,1,Mountain Music,63,2004-10-08,0.0448,109.605,0.754,2004,['country' 'rock']
131685,169639,0.249,['Kacey Musgraves'],0.642,243187,0.657,0,04MoJkJzCoU9ukeewv5Vzu,0.0,10,0.111,-5.246,1,Happy & Sad,63,2018-03-30,0.0333,90.0,0.6579999999999999,2018,['country' 'pop']
76222,96809,0.15,['Alan Jackson'],0.563,158080,0.7959999999999999,0,2CBRlZtrYrhd8XXFFDSxAl,0.0,4,0.355,-7.604,1,Little Bitty,63,2010-11-19,0.0409,162.88,0.741,2010,['country']
98173,125911,0.049,['Koe Wetzel'],0.612,204352,0.934,0,7ptJYMKI7Y1iWdqEZtBMGE,0.0,9,0.103,-5.124,0,Something to Talk About,63,2017-03-01,0.0663,130.006,0.293,2017,['country']
76217,96804,0.7090000000000001,['Alan Jackson'],0.5579999999999999,271280,0.314,0,1nCSr7oGeUv7sUEoYuAJFF,0.000319,2,0.193,-10.623,1,Remember When,63,2010-11-19,0.0295,125.59,0.267,2010,['country']
131671,169625,0.225,"['Dan + Shay', 'Kelly Clarkson']",0.5670000000000001,220213,0.622,0,57KKY8gqUqqS3YXYotkxS5,0.0,4,0.138,-4.29,1,Keeping Score (feat. Kelly Clarkson),63,2018-06-22,0.0317,135.97,0.336,2018,['country' 'pop' 'rock']
25170,32225,0.885,"['Jhené Aiko', 'Nas']",0.6629999999999999,257987,0.41,0,71qTg1coMAqpmwIlVVayoV,0.000667,6,0.13699999999999998,-9.589,0,10k Hours (feat. Nas),63,2020-03-06,0.3670000000000001,89.113,0.324,2020,['country' 'hiphop' 'pop']
83888,106743,0.000621,['Cody Jinks'],0.541,259361,0.752,0,0v1U24PRkaqgPRq96mDE8k,0.00131,10,0.102,-6.132999999999999,1,Mamma Song,63,2015-01-12,0.0506,119.93,0.603,2015,['country' 'rock']
65084,83360,0.518,['Steely Dan'],0.6559999999999999,271093,0.462,0,18a9EGG4xhRELv7bgAw5hb,0.00013700000000000002,11,0.091,-14.072,0,Rikki Don't Lose That Number,63,1974-01-01,0.0373,116.049,0.642,1974,['country' 'rock']
66066,84374,0.0192,['Prince'],0.309,280000,0.93,1,0QeI79sp1vS8L3JgpEO7mD,0.0022,11,0.106,-6.399,1,Let's Go Crazy,63,1984-06-25,0.125,195.815,0.376,1984,['country' 'rock']
111745,143954,0.39,['Danielle Bradbery'],0.7,212280,0.706,0,6EUDUDQP5ynE3g5SWCA8sc,0.0,3,0.366,-5.479,1,Sway,63,2017-12-01,0.0265,97.028,0.648,2017,['country' 'pop']
111754,143965,0.0171,"['Kenny Chesney', 'P!nk']",0.61,217467,0.8220000000000001,0,7AclP0W2jy6yrbvBiC4prQ,1.88e-06,0,0.093,-4.422,1,Setting the World On Fire (with P!nk),63,2017-04-28,0.0355,93.993,0.4370000000000001,2017,['country' 'pop']
111731,143935,0.0073799999999999985,['Darius Rucker'],0.547,197053,0.804,0,0LG2cFomCi8Fb664Lvr3Nu,0.0,6,0.0308,-5.268,1,For The First Time,63,2017-10-20,0.0361,142.016,0.6659999999999999,2017,['country' 'pop' 'rock']
66527,84856,0.131,['Alan Jackson'],0.6809999999999999,259893,0.7190000000000001,0,1A0I5aiVZRwecRlbQcweBh,1.65e-06,7,0.113,-5.9179999999999975,1,Gone Country,63,1989,0.0248,125.729,0.637,1989,['country']
64902,83163,0.478,['The Allman Brothers Band'],0.5329999999999999,235224,0.362,0,30St98Bok3jJmXdkkHVPQe,0.245,4,0.0857,-14.791,1,Melissa,63,1972-02-12,0.0244,82.993,0.45,1972,['blues' 'country' 'rock']
103363,133220,0.2,['Texas'],0.633,233867,0.841,0,0oSS8NUmfgaX52yTuQWnen,0.0,4,0.396,-5.932,1,Say What You Want,63,1997-02-03,0.0702,95.888,0.8029999999999999,1997,['country' 'rock']
55099,70443,0.996,['Max Richter'],0.124,110880,0.0924,0,42c1ppLBsSbUjFNDzYLY10,0.848,11,0.0935,-31.726,1,A Catalogue Of Afternoons,63,2018-04-20,0.0412,205.999,0.135,2018,['country']
105077,135163,0.0496,['Brantley Gilbert'],0.511,187760,0.812,0,48tAdjG4ng2JfECa7OQujk,1.64e-06,6,0.0829,-4.763,0,The Weekend,63,2017-01-27,0.0464,81.992,0.6920000000000001,2017,['country' 'rock']
105074,135160,0.85,['Tyler Childers'],0.672,221600,0.4370000000000001,0,48nZLOpJOINkICPWpUuhaN,0.261,5,0.107,-9.656,1,Universal Sound,63,2017-08-04,0.0368,101.588,0.636,2017,['country']
64996,83267,0.319,['The Charlie Daniels Band'],0.588,240107,0.58,0,5pihM63Tj50g1XjLxq0iU8,3.74e-06,2,0.2,-11.648,1,Long Haired Country Boy,63,1973,0.0275,145.37,0.774,1973,['country' 'rock']
90505,115746,0.0605,['Johnny Cash'],0.721,162920,0.779,0,1sYx5lpCHEEKRI0pPeilQH,0.377,2,0.333,-9.073,1,Ring Of Fire - 1988 Version,63,2011-04-08,0.0305,110.498,0.79,2011,['country']
