,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
1514,0.0808,Katchafire,0.7829999999999999,210051,0.606,0,47Axm1bTbEbOvkXpzOv5ZQ,0.0,0,0.0648,-5.742000000000001,1,Down With You,52,2014-10-21,0.0629,77.51100000000002,0.883,2014,"hiphop, pop, reggae, rock"
1515,0.0168,Sublime With Rome,0.6970000000000001,211427,0.799,1,4dklLLlnPhtAznKMYGnmBc,0.0075,2,0.215,-6.087999999999999,1,House Party,52,2015-06-30,0.041,75.001,0.535,2015,"reggae, rock"
1516,0.0307,The English Beat,0.624,213933,0.7190000000000001,0,5rBOBI3INEw0u0rwNNGib5,0.0489,2,0.322,-9.87,1,Save It For Later,52,2012-01-01,0.0278,129.55200000000002,0.7240000000000001,2012,"pop, reggae, rock"
1517,0.0012,The Gaslight Anthem,0.423,189987,0.943,0,4T1PtJLCbe7MIsvhQZURXL,5.08e-06,10,0.263,-3.962,1,The '59 Sound,52,2009-08-19,0.0917,168.02200000000005,0.406,2009,"country, reggae, rock"
1518,0.0721,Fulanito,0.728,206493,0.938,0,2EWZswsvSERfAWzXPE2trG,0.000173,7,0.0318,-7.8439999999999985,1,El Cepillo,52,2008-04-15,0.077,150.004,0.938,2008,"hiphop, reggae"
1519,0.648,Dirty Heads,0.741,229782,0.521,0,2kDlcjouMC8uoSSotXzjI9,8.94e-06,4,0.111,-8.725,0,Garland,52,2013-10-29,0.0363,87.00299999999999,0.7829999999999999,2013,"reggae, rock"
1520,0.106,Ernest Ranglin,0.742,343600,0.24,0,7k7syXYFuHNfY06Z2rftoh,0.6609999999999999,0,0.116,-17.495,0,Surfin',52,1996-01-01,0.0825,139.861,0.932,1996,"reggae, rock"
1521,0.069,Dropkick Murphys,0.338,217867,0.936,0,2jggiA0przPmYj0Z96W7Q0,0.0,2,0.101,-4.022,1,The Dirty Glass,52,2003,0.109,142.961,0.474,2003,"reggae, rock"
1522,0.00715,Dropkick Murphys,0.388,212373,0.973,0,6GHfiU4OrRvOVuC9yn8Txl,0.0,3,0.141,-2.091,1,Worker's Song,52,2003,0.0904,96.631,0.5,2003,"reggae, rock"
1523,0.0314,Soda Stereo,0.764,249053,0.797,0,0aUATjSSGs7kJ7DK3J8x99,0.342,11,0.0554,-3.691,1,Sobredosis de T.V. - Remasterizado 2007,52,1984-02-06,0.0336,124.72,0.894,1984,"reggae, rock"
1524,0.0153,Wisin & Yandel,0.711,259067,0.86,0,27fNEGLckXrSf9ypb7d0BM,0.0,8,0.383,-3.507,1,Te Siento,52,2009-01-01,0.0414,109.946,0.404,2009,"hiphop, reggae"
1525,0.0741,Elephant Man,0.6920000000000001,239787,0.677,0,46l7fOJggsNqrNPJeFk0og,0.0,1,0.111,-6.225,1,Pon De River Pon De Bank,52,2003-12-02,0.371,101.087,0.848,2003,reggae
1526,0.16899999999999998,Tarrus Riley,0.6559999999999999,262800,0.708,0,4E6TkulZSnor5RzOkkW32U,0.0,0,0.127,-6.001,1,Superman,52,2009-08-03,0.109,133.779,0.8240000000000001,2009,"reggae, rock"
1527,0.0852,"Damian Marley, Bobby Brown",0.7340000000000001,287787,0.871,0,5tLDX5Z50VZAvga5695enB,0.0,5,0.047,-5.013,0,Beautiful,52,2005-01-01,0.105,93.046,0.8490000000000001,2005,"hiphop, jazz, pop, reggae"
1528,0.00295,Streetlight Manifesto,0.534,318013,0.897,0,2xrRBqEanoBaA0tOgYy18V,0.000132,6,0.115,-3.927,0,The Three of Us,52,2013-04-30,0.0542,130.144,0.887,2013,"reggae, rock"
1529,0.281,Eddie Dee,0.509,238891,0.672,0,40AGTob7V8pCDvvXERrCu3,0.0,9,0.355,-5.527,0,Si No Cuidas Tu Mujer,52,2005,0.0639,100.102,0.81,2005,"hiphop, reggae"
1530,0.0964,Farruko,0.735,183197,0.743,0,5MPSIqK8WmbQ9TkuJhmtyv,0.0,6,0.177,-5.865,1,Te Iré a Buscar,52,2010-05-04,0.0474,174.035,0.964,2010,"hiphop, reggae"
1531,0.0575,"Robert Palmer, UB40",0.526,205640,0.7659999999999999,0,4GzmpVbPwz7pUf0WZgEUlQ,0.215,8,0.0492,-10.348,1,I'll Be Your Baby Tonight (feat. UB40),52,1990-11-05,0.0598,112.794,0.973,1990,"country, disco, pop, reggae, rock"
1532,0.0185,Deftones,0.285,413347,0.613,0,4FEr6dIdH6EqLKR0jB560J,0.1,5,0.114,-6.412000000000001,1,Rosemary,52,2012-11-09,0.0421,126.628,0.0772,2012,"hiphop, metal, reggae, rock"
1533,0.264,The Wailers,0.799,198160,0.5720000000000001,0,2Mw8xQJpIDAgrktDXEqxCs,0.0,10,0.06,-7.237999999999999,0,"Get Up, Stand Up",52,2001-01-01,0.35700000000000004,77.751,0.828,2001,reggae
1534,0.306,Cake,0.501,310333,0.6890000000000001,0,4THrHKyBL0yaDDw9yg37Zk,0.000169,4,0.133,-7.952000000000001,0,I Will Survive,51,1996-09-17,0.0318,95.758,0.873,1996,"metal, pop, reggae, rock"
1535,0.248,UB40,0.885,183227,0.534,0,42HaJ7QlInzQ5vHKWb5Ixa,4.77e-05,5,0.0357,-8.191,0,The Way You Do The Things You Do,51,2000,0.155,80.857,0.8959999999999999,2000,reggae
1536,0.132,Social Distortion,0.207,213173,0.961,0,3d5Cnswx1dxmjUbn1Dp3JQ,0.000104,2,0.335,-3.913,1,Machine Gun Blues,51,2011-01-18,0.0919,173.97099999999998,0.118,2011,"pop, reggae, rock"
1537,4.7e-06,Social Distortion,0.328,230067,0.957,0,7tZ1sF5HLhqtRO0bITs4lV,0.4370000000000001,8,0.0551,-2.568,1,Don't Drag Me Down,51,1996-09-10,0.0787,181.957,0.515,1996,"pop, reggae, rock"
1538,0.134,Damian Marley,0.812,230693,0.6559999999999999,0,3RAjbhz2rNIAyujNyumABN,0.0,6,0.0764,-5.102,0,Me Name Jr. Gong,51,1996,0.0788,125.455,0.903,1996,reggae
1539,0.196,"Luny Tunes, Noriega, Hector & Tito",0.737,178934,0.6459999999999999,0,0798D5Kod1iRzqIVaRlpZJ,0.0,6,0.0882,-7.854,1,Cae la Noche,51,2003-08-26,0.315,93.85,0.6509999999999999,2003,"hiphop, reggae"
1540,0.619,"Joe Strummer, The Mescaleros",0.8190000000000001,372560,0.494,0,5WIQTUDLCEY1g1lmOWvDB4,0.0412,11,0.272,-11.064,0,Mondo Bongo,51,2001-07-24,0.0343,105.502,0.867,2001,"reggae, rock"
1541,0.139,Stick Figure,0.753,359507,0.718,0,7Jc9CbbxW8c1VVUIRdrpyL,0.184,2,0.0734,-10.042,1,Livin' It,51,2009-11-03,0.0381,152.023,0.7659999999999999,2009,reggae
1542,0.00894,The Offspring,0.257,176667,0.965,0,48WEsrIKIPyQzCW4pcf3sh,4.79e-05,0,0.0703,-2.783,1,The Meaning Of Life,51,1997-02-04,0.0714,169.03099999999995,0.5529999999999999,1997,"metal, pop, reggae, rock"
1543,0.359,Stick Figure,0.905,279324,0.47,0,2SELUL4Jt8KtvYdV7Rc1RR,0.0029100000000000003,7,0.0852,-9.598,0,Just Another Dream,51,2012-06-15,0.0508,132.041,0.6890000000000001,2012,reggae
1544,0.00107,New Found Glory,0.544,175173,0.922,0,1WTbOb9bzd2Ym3xh0ZPzZ4,6.29e-05,2,0.29100000000000004,-3.222,1,Kiss Me,51,2007-01-01,0.0416,111.987,0.589,2007,"metal, pop, reggae, rock"
1545,0.0749,The English Beat,0.632,190333,0.706,0,3LUhdkixxrrqv3nfNfkINe,0.0413,7,0.0356,-7.391,1,Mirror In the Bathroom,51,2012-01-01,0.0676,171.199,0.945,2012,"pop, reggae, rock"
1546,0.0295,Collie Buddz,0.6829999999999999,227733,0.872,1,1HvqYpA3BpQcc8KJjAyxJl,0.0,9,0.0401,-4.363,1,Blind to You,51,2007-07-02,0.392,155.656,0.716,2007,reggae
1547,3.37e-05,The Offspring,0.408,168893,0.943,1,2wInvm8hrvonqyArYUIpvi,0.0214,5,0.118,-4.995,0,"Dammit, I Changed Again",51,2000-11-14,0.045,174.453,0.659,2000,"metal, pop, reggae, rock"
1548,0.0275,Steel Pulse,0.913,322000,0.4270000000000001,0,54cMaPPTAoC57ZgnMTJKHM,1.66e-06,10,0.0767,-15.220999999999998,1,Handsworth Revolution,51,1984,0.114,118.028,0.804,1984,reggae
1549,0.106,Toots & The Maytals,0.6579999999999999,174960,0.5710000000000001,0,7cfILJJHW9ZSkbM2ywLhiN,0.0,8,0.0286,-11.972,1,Pressure Drop,51,1984-01-01,0.0432,148.964,0.985,1984,"reggae, rock"
1550,0.0016600000000000002,Me First and the Gimme Gimmes,0.431,150573,0.911,0,0SoeiawkEYUJBtQce99lQd,0.0,9,0.0455,-4.774,1,Wild World,51,2001-03-20,0.0629,93.193,0.436,2001,"reggae, rock"
