,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
2280,0.8140000000000001,Randy Crawford,0.535,199253,0.241,0,758jogfoRWafuyvIKWG4gW,0.000935,5,0.127,-15.81,1,One Hello,45,1982-05-26,0.033,131.71200000000002,0.329,1982,"disco, jazz, pop, rock"
2281,0.131,A Tribe Called Quest,0.8270000000000001,196493,0.775,0,3GRBtVv3gbDwu3e0nkTP74,0.0033200000000000005,10,0.26,-7.996,0,Clap Your Hands,45,1993-11-09,0.208,93.064,0.768,1993,"hiphop, jazz"
2282,0.536,"H-Town, Shirley Murdock",0.5489999999999999,300000,0.446,0,1ZQndK2NBHKKOaS8n1CTGP,0.0,0,0.0442,-7.807,1,A Thin Line Between Love & Hate (feat. Shirley Murdock),45,1996-11-19,0.258,122.431,0.511,1996,"hiphop, jazz, pop"
2283,0.183,"Mariah Carey, Cameo",0.721,229173,0.79,0,75b9JVzc4QFvPBO7jDRIVe,0.0,1,0.1,-4.125,1,Loverboy,45,2001-09-11,0.124,103.141,0.821,2001,"disco, jazz, pop"
2284,0.58,Etta James,0.5539999999999999,180667,0.345,0,5jcNL4DreI4z4XnTfsx9SQ,6.1e-05,8,0.348,-7.87,1,My Dearest Darling,45,1960,0.027000000000000003,104.737,0.542,1960,"blues, jazz"
2285,0.0431,A Tribe Called Quest,0.8029999999999999,242373,0.6679999999999999,0,5VEKqp658KuE7uIgTQDyVT,0.0,11,0.448,-9.546,0,"The Chase, Part II",45,1993-11-09,0.328,93.996,0.695,1993,"hiphop, jazz"
2286,0.769,Billie Holiday,0.645,179440,0.261,0,1rUpHU45dBawthkWVugcQn,0.000333,9,0.0717,-10.665,0,Moonglow,45,1956-01-01,0.204,116.995,0.473,1956,"blues, jazz"
2287,0.934,Doris Day,0.727,167373,0.205,0,0c6BJFUR8XlckS6oJ4grXm,3.89e-05,7,0.11,-13.293,1,"A Bushel and a Peck - from the Broadway show, ""Guys and Dolls""",45,1993-06-22,0.0508,135.539,0.72,1993,jazz
2288,0.916,Miles Davis,0.35,571560,0.0275,0,4QrQ1zC1UJW2i3GKbDeNTT,0.0467,2,0.108,-19.576,0,Flamenco Sketches - Alternate Take,45,1959-08-17,0.0459,58.01300000000001,0.234,1959,jazz
2289,0.336,Johnny Gill,0.65,247947,0.5820000000000001,0,2eQagrlHa5etJCZepwwPde,0.0,8,0.106,-6.791,1,It Would Be You,45,2011-10-11,0.0409,117.62,0.47,2011,jazz
2290,0.578,"The Crusaders, B.B. King, Royal Philharmonic Orchestra",0.6609999999999999,326573,0.7709999999999999,0,2VC2UaueIwgkQQ6BuVJpOk,0.0938,5,0.962,-11.885,0,"The Thrill Is Gone - Live (1981/Royal Festival Hall, London)",45,1982-01-01,0.0431,99.249,0.625,1982,"blues, jazz, rock"
2291,0.321,Aretha Franklin,0.523,247733,0.35100000000000003,0,4ioNP12wZS8rcMZRf1vwko,0.0,7,0.181,-8.54,1,Drown in My Own Tears,45,1967-03-10,0.0346,130.881,0.28600000000000003,1967,"blues, jazz"
2292,0.0527,Heavy D & The Boyz,0.731,213733,0.499,0,43JSZNyRzLa3nD9W0hfD48,0.0015,11,0.0362,-13.619000000000002,0,Nuttin' But Love,45,1994-05-25,0.374,202.675,0.47,1994,"hiphop, jazz, pop"
2293,0.5539999999999999,Digable Planets,0.542,422133,0.438,0,1p2460gsFzAH46mPneG0uL,0.764,7,0.122,-16.024,1,Black Ego,45,1994-01-01,0.16399999999999998,186.637,0.358,1994,"hiphop, jazz"
