,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,genres
828,0.28300000000000003,Bob Seger,0.615,295053,0.563,0,1Gxaks4MTbjMCAQ20rx4Iy,0.00118,9,0.117,-7.585,1,Shame On The Moon,52,1982-12-01,0.0254,105.772,0.547,1982,"blues, country, rock"
829,0.0534,Peter Green,0.86,309160,0.488,0,1FRSsJpKNv0oz4b5y8JrgP,0.8340000000000001,9,0.103,-13.531,0,Slabo Day,52,1979-01-01,0.0347,96.093,0.782,1979,"blues, rock"
830,0.7140000000000001,Etta James,0.4970000000000001,167427,0.4320000000000001,0,5QC07jdKdQrH1cW7Ag3OJ2,0.0,1,0.609,-10.851,1,Something's Got A Hold On Me,52,1990-10-25,0.0928,73.251,0.654,1990,"blues, jazz"
831,0.109,Robert Plant,0.613,322640,0.7120000000000001,0,1fOrdq5lDitklPno27DeHV,0.116,7,0.0925,-7.53,1,In the Mood - 2006 Remaster,52,1983,0.0269,101.636,0.258,1983,"blues, rock"
832,0.838,Irma Thomas,0.595,176080,0.279,0,5GWCndQ8ykzf6rYRvwrFcj,0.00605,2,0.0841,-12.794,1,Anyone Who Knows What Love Is (Will Understand),52,1966-01-01,0.0306,92.345,0.212,1966,"blues, pop"
833,0.274,"George Michael, Aretha Franklin",0.727,241920,0.68,0,58lTbZKr7XkkR4zEpoLhYH,0.0,4,0.31,-11.297,1,I Knew You Were Waiting (For Me),52,1986-10,0.0445,107.775,0.6829999999999999,1986,"blues, jazz, pop, rock"
834,0.777,Louis Prima,0.547,187200,0.3,0,0DXm5n7SBxCED9ssTvrx2J,0.0,3,0.0653,-13.973,1,Buona Sera - Remastered,52,1991-01-01,0.107,97.793,0.8109999999999999,1991,"blues, jazz"
835,0.278,Jimi Hendrix,0.462,457600,0.471,0,1HbOlAS9kF9d5j7WNQbin9,0.0474,8,0.0988,-12.844,1,Born Under a Bad Sign,52,1994-04-18,0.0451,154.468,0.7659999999999999,1994,"blues, rock"
836,0.0971,Odetta,0.7959999999999999,234531,0.375,0,4YJ1KDI6tUSapyD6XTAg8i,0.000736,2,0.0498,-13.338,1,Hit Or Miss,52,1970-12-01,0.07200000000000001,88.958,0.643,1970,blues
837,0.737,Janis Joplin,0.338,261893,0.62,0,7eYYxblNEZKKeTT0HBQbXO,0.267,7,0.624,-8.22,1,Kozmic Blues,52,1969-09-11,0.0455,176.922,0.5,1969,"blues, rock"
838,0.177,Otis Redding,0.569,200626,0.126,0,50W9PJjr1Euo9FFoqw90eL,3.54e-05,9,0.478,-16.028,0,Try A Little Tenderness,52,1991,0.0537,103.073,0.066,1991,blues
839,0.114,Manfred Mann,0.5529999999999999,150107,0.594,0,5rohzp7Q1O6H9mzcSJEQOi,0.0,7,0.743,-9.03,1,Pretty Flamingo,52,1966-01-01,0.0279,113.506,0.841,1966,"blues, rock"
840,0.162,Molly Hatchet,0.637,426000,0.583,0,7pmQ1repUoMbViMlPrZyuD,0.17800000000000002,7,0.133,-13.013,1,Dreams I'll Never See,52,1978,0.0296,105.877,0.62,1978,"blues, country, rock"
841,0.762,Stevie Ray Vaughan,0.521,297160,0.2,0,1MIDCw2NTW3Dtn9c6ohSC8,0.433,8,0.138,-15.759,1,Lenny,52,2002-08-27,0.0407,117.811,0.348,2002,"blues, rock"
842,0.757,Fats Domino,0.54,150600,0.389,0,4U2b99X9hSSDjPbHCpIeJj,1.22e-05,4,0.0836,-7.2120000000000015,1,Ain't That A Shame? - Remastered 2002,52,2002-01-01,0.0345,121.288,0.954,2002,"blues, pop, rock"
843,0.119,Lynyrd Skynyrd,0.622,206800,0.5589999999999999,0,5rHGRbh5F1oFQ4CdpzFyhN,7.94e-05,7,0.132,-10.562,1,Don't Ask Me No Questions,52,1974-04-15,0.0413,129.836,0.946,1974,"blues, country, rock"
844,0.421,Little Feat,0.575,186267,0.415,0,24eRthJ3VWBI7B9cuFBdMG,0.614,11,0.0566,-15.678,1,Spanish Moon,52,1974,0.0828,89.846,0.738,1974,"blues, country, rock"
